,Unnamed: 0,lfw_image,lfw_embedding,lfw_image_pemiu,lfw_embedding_pemiu,lfw_filename_raw,gender_official,gender_insightface,gender_insightface_pemiu,img_original_quality
1970,1970,../data/lfw_align/Chick_Hearn/Chick_Hearn_0001.png,../data/features_cleaner/Chick_Hearn_0001.npy,./sample_images_lfw_pemiu/Chick_Hearn_0001_pemiu.png,../data/features_cleaner_pemiu/Chick_Hearn_0001.npy,Chick_Hearn_0001.png,M,M,F,0.6702372298155926
1971,1971,../data/lfw_align/Chick_Hearn/Chick_Hearn_0002.png,../data/features_cleaner/Chick_Hearn_0002.npy,./sample_images_lfw_pemiu/Chick_Hearn_0002_pemiu.png,../data/features_cleaner_pemiu/Chick_Hearn_0002.npy,Chick_Hearn_0002.png,M,M,F,0.614746506328335
1972,1972,../data/lfw_align/Chick_Hearn/Chick_Hearn_0003.png,../data/features_cleaner/Chick_Hearn_0003.npy,./sample_images_lfw_pemiu/Chick_Hearn_0003_pemiu.png,../data/features_cleaner_pemiu/Chick_Hearn_0003.npy,Chick_Hearn_0003.png,M,M,M,0.6219409232187386
1973,1973,../data/lfw_align/Chin-Feng_Chen/Chin-Feng_Chen_0001.png,../data/features_cleaner/Chin-Feng_Chen_0001.npy,./sample_images_lfw_pemiu/Chin-Feng_Chen_0001_pemiu.png,../data/features_cleaner_pemiu/Chin-Feng_Chen_0001.npy,Chin-Feng_Chen_0001.png,M,M,M,0.8003657915727201
1974,1974,../data/lfw_align/Chin-Hui_Tsao/Chin-Hui_Tsao_0001.png,../data/features_cleaner/Chin-Hui_Tsao_0001.npy,./sample_images_lfw_pemiu/Chin-Hui_Tsao_0001_pemiu.png,../data/features_cleaner_pemiu/Chin-Hui_Tsao_0001.npy,Chin-Hui_Tsao_0001.png,M,M,M,0.771887447235803
1975,1975,../data/lfw_align/Chip_Burrus/Chip_Burrus_0001.png,../data/features_cleaner/Chip_Burrus_0001.npy,./sample_images_lfw_pemiu/Chip_Burrus_0001_pemiu.png,../data/features_cleaner_pemiu/Chip_Burrus_0001.npy,Chip_Burrus_0001.png,M,M,M,0.7966001015279918
1976,1976,../data/lfw_align/Chip_Ganassi/Chip_Ganassi_0001.png,../data/features_cleaner/Chip_Ganassi_0001.npy,./sample_images_lfw_pemiu/Chip_Ganassi_0001_pemiu.png,../data/features_cleaner_pemiu/Chip_Ganassi_0001.npy,Chip_Ganassi_0001.png,M,M,M,0.6940824070960647
1977,1977,../data/lfw_align/Chip_Knight/Chip_Knight_0001.png,../data/features_cleaner/Chip_Knight_0001.npy,./sample_images_lfw_pemiu/Chip_Knight_0001_pemiu.png,../data/features_cleaner_pemiu/Chip_Knight_0001.npy,Chip_Knight_0001.png,M,M,F,0.6871697535429712
1978,1978,../data/lfw_align/Chistian_Stahl/Chistian_Stahl_0001.png,../data/features_cleaner/Chistian_Stahl_0001.npy,./sample_images_lfw_pemiu/Chistian_Stahl_0001_pemiu.png,../data/features_cleaner_pemiu/Chistian_Stahl_0001.npy,Chistian_Stahl_0001.png,M,M,F,0.8514667472920693
1979,1979,../data/lfw_align/Chita_Rivera/Chita_Rivera_0001.png,../data/features_cleaner/Chita_Rivera_0001.npy,./sample_images_lfw_pemiu/Chita_Rivera_0001_pemiu.png,../data/features_cleaner_pemiu/Chita_Rivera_0001.npy,Chita_Rivera_0001.png,F,F,M,0.7382793140376166
1980,1980,../data/lfw_align/Chita_Rivera/Chita_Rivera_0002.png,../data/features_cleaner/Chita_Rivera_0002.npy,./sample_images_lfw_pemiu/Chita_Rivera_0002_pemiu.png,../data/features_cleaner_pemiu/Chita_Rivera_0002.npy,Chita_Rivera_0002.png,F,F,F,0.5586121256601955
1981,1981,../data/lfw_align/Chloe_Sevigny/Chloe_Sevigny_0001.png,../data/features_cleaner/Chloe_Sevigny_0001.npy,./sample_images_lfw_pemiu/Chloe_Sevigny_0001_pemiu.png,../data/features_cleaner_pemiu/Chloe_Sevigny_0001.npy,Chloe_Sevigny_0001.png,F,F,F,0.7133511409941417
1982,1982,../data/lfw_align/Choi_Sung-hong/Choi_Sung-hong_0001.png,../data/features_cleaner/Choi_Sung-hong_0001.npy,./sample_images_lfw_pemiu/Choi_Sung-hong_0001_pemiu.png,../data/features_cleaner_pemiu/Choi_Sung-hong_0001.npy,Choi_Sung-hong_0001.png,M,M,F,0.7502836905194419
1983,1983,../data/lfw_align/Choi_Sung-hong/Choi_Sung-hong_0002.png,../data/features_cleaner/Choi_Sung-hong_0002.npy,./sample_images_lfw_pemiu/Choi_Sung-hong_0002_pemiu.png,../data/features_cleaner_pemiu/Choi_Sung-hong_0002.npy,Choi_Sung-hong_0002.png,M,M,F,0.692344066718012
1984,1984,../data/lfw_align/Choi_Sung-hong/Choi_Sung-hong_0003.png,../data/features_cleaner/Choi_Sung-hong_0003.npy,./sample_images_lfw_pemiu/Choi_Sung-hong_0003_pemiu.png,../data/features_cleaner_pemiu/Choi_Sung-hong_0003.npy,Choi_Sung-hong_0003.png,M,M,F,0.8284605746347745
1985,1985,../data/lfw_align/Choi_Sung-hong/Choi_Sung-hong_0004.png,../data/features_cleaner/Choi_Sung-hong_0004.npy,./sample_images_lfw_pemiu/Choi_Sung-hong_0004_pemiu.png,../data/features_cleaner_pemiu/Choi_Sung-hong_0004.npy,Choi_Sung-hong_0004.png,M,M,F,0.6546274001993664
1986,1986,../data/lfw_align/Choi_Sung-hong/Choi_Sung-hong_0005.png,../data/features_cleaner/Choi_Sung-hong_0005.npy,./sample_images_lfw_pemiu/Choi_Sung-hong_0005_pemiu.png,../data/features_cleaner_pemiu/Choi_Sung-hong_0005.npy,Choi_Sung-hong_0005.png,M,M,F,0.7337228354638448
1987,1987,../data/lfw_align/Choi_Yun-yong/Choi_Yun-yong_0001.png,../data/features_cleaner/Choi_Yun-yong_0001.npy,./sample_images_lfw_pemiu/Choi_Yun-yong_0001_pemiu.png,../data/features_cleaner_pemiu/Choi_Yun-yong_0001.npy,Choi_Yun-yong_0001.png,F,F,M,0.6680531792652219
1988,1988,../data/lfw_align/Chok_Tong_Goh/Chok_Tong_Goh_0001.png,../data/features_cleaner/Chok_Tong_Goh_0001.npy,./sample_images_lfw_pemiu/Chok_Tong_Goh_0001_pemiu.png,../data/features_cleaner_pemiu/Chok_Tong_Goh_0001.npy,Chok_Tong_Goh_0001.png,M,M,F,0.38947238865340933
1989,1989,../data/lfw_align/Chok_Tong_Goh/Chok_Tong_Goh_0002.png,../data/features_cleaner/Chok_Tong_Goh_0002.npy,./sample_images_lfw_pemiu/Chok_Tong_Goh_0002_pemiu.png,../data/features_cleaner_pemiu/Chok_Tong_Goh_0002.npy,Chok_Tong_Goh_0002.png,M,M,F,0.6377254278357335
1990,1990,../data/lfw_align/Cho_Myung-kyun/Cho_Myung-kyun_0001.png,../data/features_cleaner/Cho_Myung-kyun_0001.npy,./sample_images_lfw_pemiu/Cho_Myung-kyun_0001_pemiu.png,../data/features_cleaner_pemiu/Cho_Myung-kyun_0001.npy,Cho_Myung-kyun_0001.png,M,M,M,0.6930837933412288
1991,1991,../data/lfw_align/Christiane_Wulff/Christiane_Wulff_0001.png,../data/features_cleaner/Christiane_Wulff_0001.npy,./sample_images_lfw_pemiu/Christiane_Wulff_0001_pemiu.png,../data/features_cleaner_pemiu/Christiane_Wulff_0001.npy,Christiane_Wulff_0001.png,F,M,F,0.820360862097376
1992,1992,../data/lfw_align/Christian_Bale/Christian_Bale_0001.png,../data/features_cleaner/Christian_Bale_0001.npy,./sample_images_lfw_pemiu/Christian_Bale_0001_pemiu.png,../data/features_cleaner_pemiu/Christian_Bale_0001.npy,Christian_Bale_0001.png,M,M,F,0.812311806890221
1993,1993,../data/lfw_align/Christian_Fittipaldi/Christian_Fittipaldi_0001.png,../data/features_cleaner/Christian_Fittipaldi_0001.npy,./sample_images_lfw_pemiu/Christian_Fittipaldi_0001_pemiu.png,../data/features_cleaner_pemiu/Christian_Fittipaldi_0001.npy,Christian_Fittipaldi_0001.png,M,M,M,0.7960130835468976
1994,1994,../data/lfw_align/Christian_Fittipaldi/Christian_Fittipaldi_0002.png,../data/features_cleaner/Christian_Fittipaldi_0002.npy,./sample_images_lfw_pemiu/Christian_Fittipaldi_0002_pemiu.png,../data/features_cleaner_pemiu/Christian_Fittipaldi_0002.npy,Christian_Fittipaldi_0002.png,M,M,F,0.6188794042265103
1995,1995,../data/lfw_align/Christian_Gimenez/Christian_Gimenez_0001.png,../data/features_cleaner/Christian_Gimenez_0001.npy,./sample_images_lfw_pemiu/Christian_Gimenez_0001_pemiu.png,../data/features_cleaner_pemiu/Christian_Gimenez_0001.npy,Christian_Gimenez_0001.png,M,M,F,0.6857007040008455
1996,1996,../data/lfw_align/Christian_Lacroix/Christian_Lacroix_0001.png,../data/features_cleaner/Christian_Lacroix_0001.npy,./sample_images_lfw_pemiu/Christian_Lacroix_0001_pemiu.png,../data/features_cleaner_pemiu/Christian_Lacroix_0001.npy,Christian_Lacroix_0001.png,M,M,F,0.8160957123651188
1997,1997,../data/lfw_align/Christian_Lirette/Christian_Lirette_0001.png,../data/features_cleaner/Christian_Lirette_0001.npy,./sample_images_lfw_pemiu/Christian_Lirette_0001_pemiu.png,../data/features_cleaner_pemiu/Christian_Lirette_0001.npy,Christian_Lirette_0001.png,M,F,F,0.6587278936943425
1998,1998,../data/lfw_align/Christian_Longo/Christian_Longo_0001.png,../data/features_cleaner/Christian_Longo_0001.npy,./sample_images_lfw_pemiu/Christian_Longo_0001_pemiu.png,../data/features_cleaner_pemiu/Christian_Longo_0001.npy,Christian_Longo_0001.png,M,M,F,0.8132989635367162
1999,1999,../data/lfw_align/Christian_Longo/Christian_Longo_0002.png,../data/features_cleaner/Christian_Longo_0002.npy,./sample_images_lfw_pemiu/Christian_Longo_0002_pemiu.png,../data/features_cleaner_pemiu/Christian_Longo_0002.npy,Christian_Longo_0002.png,M,M,F,0.8592096868874339
2000,2000,../data/lfw_align/Christian_Longo/Christian_Longo_0003.png,../data/features_cleaner/Christian_Longo_0003.npy,./sample_images_lfw_pemiu/Christian_Longo_0003_pemiu.png,../data/features_cleaner_pemiu/Christian_Longo_0003.npy,Christian_Longo_0003.png,M,M,F,0.6923518445939716
2001,2001,../data/lfw_align/Christian_Malcolm/Christian_Malcolm_0001.png,../data/features_cleaner/Christian_Malcolm_0001.npy,./sample_images_lfw_pemiu/Christian_Malcolm_0001_pemiu.png,../data/features_cleaner_pemiu/Christian_Malcolm_0001.npy,Christian_Malcolm_0001.png,M,M,F,0.5649383275569326
2002,2002,../data/lfw_align/Christian_Olsson/Christian_Olsson_0001.png,../data/features_cleaner/Christian_Olsson_0001.npy,./sample_images_lfw_pemiu/Christian_Olsson_0001_pemiu.png,../data/features_cleaner_pemiu/Christian_Olsson_0001.npy,Christian_Olsson_0001.png,M,M,M,0.810955886274113
2003,2003,../data/lfw_align/Christian_Patino/Christian_Patino_0001.png,../data/features_cleaner/Christian_Patino_0001.npy,./sample_images_lfw_pemiu/Christian_Patino_0001_pemiu.png,../data/features_cleaner_pemiu/Christian_Patino_0001.npy,Christian_Patino_0001.png,M,M,M,0.7246675362320233
2004,2004,../data/lfw_align/Christian_Von_Wernich/Christian_Von_Wernich_0001.png,../data/features_cleaner/Christian_Von_Wernich_0001.npy,./sample_images_lfw_pemiu/Christian_Von_Wernich_0001_pemiu.png,../data/features_cleaner_pemiu/Christian_Von_Wernich_0001.npy,Christian_Von_Wernich_0001.png,M,M,F,0.6387300978856348
2005,2005,../data/lfw_align/Christian_Wulff/Christian_Wulff_0001.png,../data/features_cleaner/Christian_Wulff_0001.npy,./sample_images_lfw_pemiu/Christian_Wulff_0001_pemiu.png,../data/features_cleaner_pemiu/Christian_Wulff_0001.npy,Christian_Wulff_0001.png,M,M,F,0.9030186904065484
2006,2006,../data/lfw_align/Christian_Wulff/Christian_Wulff_0002.png,../data/features_cleaner/Christian_Wulff_0002.npy,./sample_images_lfw_pemiu/Christian_Wulff_0002_pemiu.png,../data/features_cleaner_pemiu/Christian_Wulff_0002.npy,Christian_Wulff_0002.png,M,M,F,0.8638714745678645
2007,2007,../data/lfw_align/Christina_Aguilera/Christina_Aguilera_0001.png,../data/features_cleaner/Christina_Aguilera_0001.npy,./sample_images_lfw_pemiu/Christina_Aguilera_0001_pemiu.png,../data/features_cleaner_pemiu/Christina_Aguilera_0001.npy,Christina_Aguilera_0001.png,F,F,M,0.7457840672678743
2008,2008,../data/lfw_align/Christina_Aguilera/Christina_Aguilera_0002.png,../data/features_cleaner/Christina_Aguilera_0002.npy,./sample_images_lfw_pemiu/Christina_Aguilera_0002_pemiu.png,../data/features_cleaner_pemiu/Christina_Aguilera_0002.npy,Christina_Aguilera_0002.png,F,F,F,0.4208669795426477
2009,2009,../data/lfw_align/Christina_Aguilera/Christina_Aguilera_0003.png,../data/features_cleaner/Christina_Aguilera_0003.npy,./sample_images_lfw_pemiu/Christina_Aguilera_0003_pemiu.png,../data/features_cleaner_pemiu/Christina_Aguilera_0003.npy,Christina_Aguilera_0003.png,F,F,M,0.6978989722192533
2010,2010,../data/lfw_align/Christina_Aguilera/Christina_Aguilera_0004.png,../data/features_cleaner/Christina_Aguilera_0004.npy,./sample_images_lfw_pemiu/Christina_Aguilera_0004_pemiu.png,../data/features_cleaner_pemiu/Christina_Aguilera_0004.npy,Christina_Aguilera_0004.png,F,F,F,0.6302890428563742
2011,2011,../data/lfw_align/Christina_Sawaya/Christina_Sawaya_0001.png,../data/features_cleaner/Christina_Sawaya_0001.npy,./sample_images_lfw_pemiu/Christina_Sawaya_0001_pemiu.png,../data/features_cleaner_pemiu/Christina_Sawaya_0001.npy,Christina_Sawaya_0001.png,F,F,F,0.7375006100017925
2012,2012,../data/lfw_align/Christine_Arron/Christine_Arron_0001.png,../data/features_cleaner/Christine_Arron_0001.npy,./sample_images_lfw_pemiu/Christine_Arron_0001_pemiu.png,../data/features_cleaner_pemiu/Christine_Arron_0001.npy,Christine_Arron_0001.png,F,F,F,0.7581772697377457
2013,2013,../data/lfw_align/Christine_Baumgartner/Christine_Baumgartner_0001.png,../data/features_cleaner/Christine_Baumgartner_0001.npy,./sample_images_lfw_pemiu/Christine_Baumgartner_0001_pemiu.png,../data/features_cleaner_pemiu/Christine_Baumgartner_0001.npy,Christine_Baumgartner_0001.png,F,F,F,0.7702875168453993
2014,2014,../data/lfw_align/Christine_Baumgartner/Christine_Baumgartner_0002.png,../data/features_cleaner/Christine_Baumgartner_0002.npy,./sample_images_lfw_pemiu/Christine_Baumgartner_0002_pemiu.png,../data/features_cleaner_pemiu/Christine_Baumgartner_0002.npy,Christine_Baumgartner_0002.png,F,F,F,0.761131388015846
2015,2015,../data/lfw_align/Christine_Baumgartner/Christine_Baumgartner_0003.png,../data/features_cleaner/Christine_Baumgartner_0003.npy,./sample_images_lfw_pemiu/Christine_Baumgartner_0003_pemiu.png,../data/features_cleaner_pemiu/Christine_Baumgartner_0003.npy,Christine_Baumgartner_0003.png,F,F,M,0.6564115062055669
2016,2016,../data/lfw_align/Christine_Baumgartner/Christine_Baumgartner_0004.png,../data/features_cleaner/Christine_Baumgartner_0004.npy,./sample_images_lfw_pemiu/Christine_Baumgartner_0004_pemiu.png,../data/features_cleaner_pemiu/Christine_Baumgartner_0004.npy,Christine_Baumgartner_0004.png,F,F,M,0.7478846796688472
2017,2017,../data/lfw_align/Christine_Baumgartner/Christine_Baumgartner_0005.png,../data/features_cleaner/Christine_Baumgartner_0005.npy,./sample_images_lfw_pemiu/Christine_Baumgartner_0005_pemiu.png,../data/features_cleaner_pemiu/Christine_Baumgartner_0005.npy,Christine_Baumgartner_0005.png,F,F,F,0.7561437718873517
2018,2018,../data/lfw_align/Christine_Ebersole/Christine_Ebersole_0001.png,../data/features_cleaner/Christine_Ebersole_0001.npy,./sample_images_lfw_pemiu/Christine_Ebersole_0001_pemiu.png,../data/features_cleaner_pemiu/Christine_Ebersole_0001.npy,Christine_Ebersole_0001.png,F,F,F,0.6896727257914628
2019,2019,../data/lfw_align/Christine_Ebersole/Christine_Ebersole_0002.png,../data/features_cleaner/Christine_Ebersole_0002.npy,./sample_images_lfw_pemiu/Christine_Ebersole_0002_pemiu.png,../data/features_cleaner_pemiu/Christine_Ebersole_0002.npy,Christine_Ebersole_0002.png,F,F,F,0.5388700162305999
2020,2020,../data/lfw_align/Christine_Gregoire/Christine_Gregoire_0001.png,../data/features_cleaner/Christine_Gregoire_0001.npy,./sample_images_lfw_pemiu/Christine_Gregoire_0001_pemiu.png,../data/features_cleaner_pemiu/Christine_Gregoire_0001.npy,Christine_Gregoire_0001.png,F,M,F,0.7958753711916184
2021,2021,../data/lfw_align/Christine_Gregoire/Christine_Gregoire_0002.png,../data/features_cleaner/Christine_Gregoire_0002.npy,./sample_images_lfw_pemiu/Christine_Gregoire_0002_pemiu.png,../data/features_cleaner_pemiu/Christine_Gregoire_0002.npy,Christine_Gregoire_0002.png,F,M,M,0.8203781120580825
2022,2022,../data/lfw_align/Christine_Gregoire/Christine_Gregoire_0003.png,../data/features_cleaner/Christine_Gregoire_0003.npy,./sample_images_lfw_pemiu/Christine_Gregoire_0003_pemiu.png,../data/features_cleaner_pemiu/Christine_Gregoire_0003.npy,Christine_Gregoire_0003.png,F,F,F,0.8808215672414892
2023,2023,../data/lfw_align/Christine_Gregoire/Christine_Gregoire_0004.png,../data/features_cleaner/Christine_Gregoire_0004.npy,./sample_images_lfw_pemiu/Christine_Gregoire_0004_pemiu.png,../data/features_cleaner_pemiu/Christine_Gregoire_0004.npy,Christine_Gregoire_0004.png,F,F,F,0.8127609123081997
2024,2024,../data/lfw_align/Christine_Rau/Christine_Rau_0001.png,../data/features_cleaner/Christine_Rau_0001.npy,./sample_images_lfw_pemiu/Christine_Rau_0001_pemiu.png,../data/features_cleaner_pemiu/Christine_Rau_0001.npy,Christine_Rau_0001.png,F,F,F,0.8030233229740864
2025,2025,../data/lfw_align/Christine_Todd_Whitman/Christine_Todd_Whitman_0001.png,../data/features_cleaner/Christine_Todd_Whitman_0001.npy,./sample_images_lfw_pemiu/Christine_Todd_Whitman_0001_pemiu.png,../data/features_cleaner_pemiu/Christine_Todd_Whitman_0001.npy,Christine_Todd_Whitman_0001.png,F,F,F,0.7257122622474462
2026,2026,../data/lfw_align/Christine_Todd_Whitman/Christine_Todd_Whitman_0002.png,../data/features_cleaner/Christine_Todd_Whitman_0002.npy,./sample_images_lfw_pemiu/Christine_Todd_Whitman_0002_pemiu.png,../data/features_cleaner_pemiu/Christine_Todd_Whitman_0002.npy,Christine_Todd_Whitman_0002.png,F,F,M,0.5241584566615459
2027,2027,../data/lfw_align/Christine_Todd_Whitman/Christine_Todd_Whitman_0003.png,../data/features_cleaner/Christine_Todd_Whitman_0003.npy,./sample_images_lfw_pemiu/Christine_Todd_Whitman_0003_pemiu.png,../data/features_cleaner_pemiu/Christine_Todd_Whitman_0003.npy,Christine_Todd_Whitman_0003.png,F,F,F,0.7410221696575009
2028,2028,../data/lfw_align/Christine_Todd_Whitman/Christine_Todd_Whitman_0004.png,../data/features_cleaner/Christine_Todd_Whitman_0004.npy,./sample_images_lfw_pemiu/Christine_Todd_Whitman_0004_pemiu.png,../data/features_cleaner_pemiu/Christine_Todd_Whitman_0004.npy,Christine_Todd_Whitman_0004.png,F,F,F,0.7562092154291098
2029,2029,../data/lfw_align/Christine_Todd_Whitman/Christine_Todd_Whitman_0005.png,../data/features_cleaner/Christine_Todd_Whitman_0005.npy,./sample_images_lfw_pemiu/Christine_Todd_Whitman_0005_pemiu.png,../data/features_cleaner_pemiu/Christine_Todd_Whitman_0005.npy,Christine_Todd_Whitman_0005.png,F,F,F,0.641682905002112
2030,2030,../data/lfw_align/Christine_Todd_Whitman/Christine_Todd_Whitman_0006.png,../data/features_cleaner/Christine_Todd_Whitman_0006.npy,./sample_images_lfw_pemiu/Christine_Todd_Whitman_0006_pemiu.png,../data/features_cleaner_pemiu/Christine_Todd_Whitman_0006.npy,Christine_Todd_Whitman_0006.png,F,F,F,0.7117329013240173
2031,2031,../data/lfw_align/Christopher_Amolsch/Christopher_Amolsch_0001.png,../data/features_cleaner/Christopher_Amolsch_0001.npy,./sample_images_lfw_pemiu/Christopher_Amolsch_0001_pemiu.png,../data/features_cleaner_pemiu/Christopher_Amolsch_0001.npy,Christopher_Amolsch_0001.png,M,M,F,0.8377533931543812
2032,2032,../data/lfw_align/Christopher_Conyers/Christopher_Conyers_0001.png,../data/features_cleaner/Christopher_Conyers_0001.npy,./sample_images_lfw_pemiu/Christopher_Conyers_0001_pemiu.png,../data/features_cleaner_pemiu/Christopher_Conyers_0001.npy,Christopher_Conyers_0001.png,M,M,M,0.5762145070839813
2033,2033,../data/lfw_align/Christopher_Matero/Christopher_Matero_0001.png,../data/features_cleaner/Christopher_Matero_0001.npy,./sample_images_lfw_pemiu/Christopher_Matero_0001_pemiu.png,../data/features_cleaner_pemiu/Christopher_Matero_0001.npy,Christopher_Matero_0001.png,M,M,M,0.718101570025395
2034,2034,../data/lfw_align/Christopher_Patten/Christopher_Patten_0001.png,../data/features_cleaner/Christopher_Patten_0001.npy,./sample_images_lfw_pemiu/Christopher_Patten_0001_pemiu.png,../data/features_cleaner_pemiu/Christopher_Patten_0001.npy,Christopher_Patten_0001.png,M,M,F,0.7737363554803999
2035,2035,../data/lfw_align/Christopher_Patten/Christopher_Patten_0002.png,../data/features_cleaner/Christopher_Patten_0002.npy,./sample_images_lfw_pemiu/Christopher_Patten_0002_pemiu.png,../data/features_cleaner_pemiu/Christopher_Patten_0002.npy,Christopher_Patten_0002.png,M,M,F,0.8807811297678476
2036,2036,../data/lfw_align/Christopher_Reeve/Christopher_Reeve_0001.png,../data/features_cleaner/Christopher_Reeve_0001.npy,./sample_images_lfw_pemiu/Christopher_Reeve_0001_pemiu.png,../data/features_cleaner_pemiu/Christopher_Reeve_0001.npy,Christopher_Reeve_0001.png,M,M,F,0.7098107665811745
2037,2037,../data/lfw_align/Christopher_Reeve/Christopher_Reeve_0002.png,../data/features_cleaner/Christopher_Reeve_0002.npy,./sample_images_lfw_pemiu/Christopher_Reeve_0002_pemiu.png,../data/features_cleaner_pemiu/Christopher_Reeve_0002.npy,Christopher_Reeve_0002.png,M,F,F,0.8664465455167359
2038,2038,../data/lfw_align/Christopher_Reeve/Christopher_Reeve_0003.png,../data/features_cleaner/Christopher_Reeve_0003.npy,./sample_images_lfw_pemiu/Christopher_Reeve_0003_pemiu.png,../data/features_cleaner_pemiu/Christopher_Reeve_0003.npy,Christopher_Reeve_0003.png,M,M,M,0.8042556922103157
2039,2039,../data/lfw_align/Christopher_Reeve/Christopher_Reeve_0004.png,../data/features_cleaner/Christopher_Reeve_0004.npy,./sample_images_lfw_pemiu/Christopher_Reeve_0004_pemiu.png,../data/features_cleaner_pemiu/Christopher_Reeve_0004.npy,Christopher_Reeve_0004.png,M,M,F,0.8204026229944639
2040,2040,../data/lfw_align/Christopher_Russell/Christopher_Russell_0001.png,../data/features_cleaner/Christopher_Russell_0001.npy,./sample_images_lfw_pemiu/Christopher_Russell_0001_pemiu.png,../data/features_cleaner_pemiu/Christopher_Russell_0001.npy,Christopher_Russell_0001.png,M,M,F,0.8770404838946952
2041,2041,../data/lfw_align/Christopher_Speer/Christopher_Speer_0001.png,../data/features_cleaner/Christopher_Speer_0001.npy,./sample_images_lfw_pemiu/Christopher_Speer_0001_pemiu.png,../data/features_cleaner_pemiu/Christopher_Speer_0001.npy,Christopher_Speer_0001.png,M,M,M,0.7623737621362657
2042,2042,../data/lfw_align/Christopher_Walken/Christopher_Walken_0001.png,../data/features_cleaner/Christopher_Walken_0001.npy,./sample_images_lfw_pemiu/Christopher_Walken_0001_pemiu.png,../data/features_cleaner_pemiu/Christopher_Walken_0001.npy,Christopher_Walken_0001.png,M,M,F,0.8972279326938839
2043,2043,../data/lfw_align/Christopher_Walken/Christopher_Walken_0002.png,../data/features_cleaner/Christopher_Walken_0002.npy,./sample_images_lfw_pemiu/Christopher_Walken_0002_pemiu.png,../data/features_cleaner_pemiu/Christopher_Walken_0002.npy,Christopher_Walken_0002.png,M,M,F,0.7811044237959635
2044,2044,../data/lfw_align/Christopher_Walken/Christopher_Walken_0003.png,../data/features_cleaner/Christopher_Walken_0003.npy,./sample_images_lfw_pemiu/Christopher_Walken_0003_pemiu.png,../data/features_cleaner_pemiu/Christopher_Walken_0003.npy,Christopher_Walken_0003.png,M,M,M,0.8904923894531993
2045,2045,../data/lfw_align/Christopher_Walken/Christopher_Walken_0004.png,../data/features_cleaner/Christopher_Walken_0004.npy,./sample_images_lfw_pemiu/Christopher_Walken_0004_pemiu.png,../data/features_cleaner_pemiu/Christopher_Walken_0004.npy,Christopher_Walken_0004.png,M,M,F,0.877586457039758
2046,2046,../data/lfw_align/Christopher_Whittle/Christopher_Whittle_0001.png,../data/features_cleaner/Christopher_Whittle_0001.npy,./sample_images_lfw_pemiu/Christopher_Whittle_0001_pemiu.png,../data/features_cleaner_pemiu/Christopher_Whittle_0001.npy,Christopher_Whittle_0001.png,M,M,F,0.8297660513797781
2047,2047,../data/lfw_align/Christoph_Daum/Christoph_Daum_0001.png,../data/features_cleaner/Christoph_Daum_0001.npy,./sample_images_lfw_pemiu/Christoph_Daum_0001_pemiu.png,../data/features_cleaner_pemiu/Christoph_Daum_0001.npy,Christoph_Daum_0001.png,M,M,M,0.6798235919939684
2048,2048,../data/lfw_align/Christy_Ferer/Christy_Ferer_0001.png,../data/features_cleaner/Christy_Ferer_0001.npy,./sample_images_lfw_pemiu/Christy_Ferer_0001_pemiu.png,../data/features_cleaner_pemiu/Christy_Ferer_0001.npy,Christy_Ferer_0001.png,F,F,F,0.7869418339300379
2049,2049,../data/lfw_align/Christy_Turlington/Christy_Turlington_0001.png,../data/features_cleaner/Christy_Turlington_0001.npy,./sample_images_lfw_pemiu/Christy_Turlington_0001_pemiu.png,../data/features_cleaner_pemiu/Christy_Turlington_0001.npy,Christy_Turlington_0001.png,F,F,F,0.7814409447556488
2050,2050,../data/lfw_align/Chris_Andrews/Chris_Andrews_0001.png,../data/features_cleaner/Chris_Andrews_0001.npy,./sample_images_lfw_pemiu/Chris_Andrews_0001_pemiu.png,../data/features_cleaner_pemiu/Chris_Andrews_0001.npy,Chris_Andrews_0001.png,M,M,F,0.8553970688097554
2051,2051,../data/lfw_align/Chris_Bell/Chris_Bell_0001.png,../data/features_cleaner/Chris_Bell_0001.npy,./sample_images_lfw_pemiu/Chris_Bell_0001_pemiu.png,../data/features_cleaner_pemiu/Chris_Bell_0001.npy,Chris_Bell_0001.png,M,M,F,0.8195905976902168
2052,2052,../data/lfw_align/Chris_Bell/Chris_Bell_0002.png,../data/features_cleaner/Chris_Bell_0002.npy,./sample_images_lfw_pemiu/Chris_Bell_0002_pemiu.png,../data/features_cleaner_pemiu/Chris_Bell_0002.npy,Chris_Bell_0002.png,M,M,F,0.8740457215153289
2053,2053,../data/lfw_align/Chris_Byrd/Chris_Byrd_0001.png,../data/features_cleaner/Chris_Byrd_0001.npy,./sample_images_lfw_pemiu/Chris_Byrd_0001_pemiu.png,../data/features_cleaner_pemiu/Chris_Byrd_0001.npy,Chris_Byrd_0001.png,M,M,M,0.5636904933281879
2054,2054,../data/lfw_align/Chris_Byrd/Chris_Byrd_0002.png,../data/features_cleaner/Chris_Byrd_0002.npy,./sample_images_lfw_pemiu/Chris_Byrd_0002_pemiu.png,../data/features_cleaner_pemiu/Chris_Byrd_0002.npy,Chris_Byrd_0002.png,M,M,M,0.5717808943528028
