,a_img,a_embedding_pemiu,b_img,b_embedding_pemiu,genuine,a_embedding_reconstructed,cos_sim_a_pemiu_a_pemiu_reconstructed
2149,../data/lfw_align/Bill_Readdy/Bill_Readdy_0001.png,../data/features_cleaner_pemiu/Bill_Readdy_0001.npy,../data/lfw_align/Jaymon_Crabb/Jaymon_Crabb_0001.png,../data/features_cleaner_pemiu/Jaymon_Crabb_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2149/Bill_Readdy_0001.npy,0.39875309000673814
2150,../data/lfw_align/Bill_Readdy/Bill_Readdy_0001.png,../data/features_cleaner_pemiu/Bill_Readdy_0001.npy,../data/lfw_align/Yasser_Arafat/Yasser_Arafat_0003.png,../data/features_cleaner_pemiu/Yasser_Arafat_0003.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2150/Bill_Readdy_0001.npy,0.45181699901780104
2151,../data/lfw_align/Billy_Rork/Billy_Rork_0001.png,../data/features_cleaner_pemiu/Billy_Rork_0001.npy,../data/lfw_align/Eva_Mendes/Eva_Mendes_0001.png,../data/features_cleaner_pemiu/Eva_Mendes_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2151/Billy_Rork_0001.npy,0.4534307924614916
2152,../data/lfw_align/Billy_Rork/Billy_Rork_0001.png,../data/features_cleaner_pemiu/Billy_Rork_0001.npy,../data/lfw_align/German_Khan/German_Khan_0001.png,../data/features_cleaner_pemiu/German_Khan_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2152/Billy_Rork_0001.npy,0.42329521905176437
2153,../data/lfw_align/Billy_Rork/Billy_Rork_0001.png,../data/features_cleaner_pemiu/Billy_Rork_0001.npy,../data/lfw_align/Peter_Struck/Peter_Struck_0002.png,../data/features_cleaner_pemiu/Peter_Struck_0002.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2153/Billy_Rork_0001.npy,0.42746234585174003
2154,../data/lfw_align/Bison_Dele/Bison_Dele_0001.png,../data/features_cleaner_pemiu/Bison_Dele_0001.npy,../data/lfw_align/Brian_McIntyre/Brian_McIntyre_0001.png,../data/features_cleaner_pemiu/Brian_McIntyre_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2154/Bison_Dele_0001.npy,0.4399213448437415
2155,../data/lfw_align/Bob_Dole/Bob_Dole_0002.png,../data/features_cleaner_pemiu/Bob_Dole_0002.npy,../data/lfw_align/Dai_Chul_Chyung/Dai_Chul_Chyung_0001.png,../data/features_cleaner_pemiu/Dai_Chul_Chyung_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2155/Bob_Dole_0002.npy,0.42252345123829005
2156,../data/lfw_align/Bob_Dole/Bob_Dole_0002.png,../data/features_cleaner_pemiu/Bob_Dole_0002.npy,../data/lfw_align/John_Henry/John_Henry_0001.png,../data/features_cleaner_pemiu/John_Henry_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2156/Bob_Dole_0002.npy,0.4455122430946186
2157,../data/lfw_align/Bob_Dole/Bob_Dole_0003.png,../data/features_cleaner_pemiu/Bob_Dole_0003.npy,../data/lfw_align/Chris_Gratton/Chris_Gratton_0001.png,../data/features_cleaner_pemiu/Chris_Gratton_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2157/Bob_Dole_0003.npy,0.45227636883038164
2158,../data/lfw_align/Bob_Dole/Bob_Dole_0003.png,../data/features_cleaner_pemiu/Bob_Dole_0003.npy,../data/lfw_align/Hugh_Carey/Hugh_Carey_0001.png,../data/features_cleaner_pemiu/Hugh_Carey_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2158/Bob_Dole_0003.npy,0.44641256466904145
2159,../data/lfw_align/Bob_Geldof/Bob_Geldof_0001.png,../data/features_cleaner_pemiu/Bob_Geldof_0001.npy,../data/lfw_align/Zoran_Djindjic/Zoran_Djindjic_0002.png,../data/features_cleaner_pemiu/Zoran_Djindjic_0002.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2159/Bob_Geldof_0001.npy,0.4222814527965112
2160,../data/lfw_align/Bob_Geldof/Bob_Geldof_0002.png,../data/features_cleaner_pemiu/Bob_Geldof_0002.npy,../data/lfw_align/Ed_Wade/Ed_Wade_0001.png,../data/features_cleaner_pemiu/Ed_Wade_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2160/Bob_Geldof_0002.npy,0.4343914277637376
2161,../data/lfw_align/Bob_Holden/Bob_Holden_0001.png,../data/features_cleaner_pemiu/Bob_Holden_0001.npy,../data/lfw_align/Fernando_Leon_de_Aranoa/Fernando_Leon_de_Aranoa_0001.png,../data/features_cleaner_pemiu/Fernando_Leon_de_Aranoa_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2161/Bob_Holden_0001.npy,0.4632447772725098
2162,../data/lfw_align/Bob_Iger/Bob_Iger_0001.png,../data/features_cleaner_pemiu/Bob_Iger_0001.npy,../data/lfw_align/Edie_Falco/Edie_Falco_0001.png,../data/features_cleaner_pemiu/Edie_Falco_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2162/Bob_Iger_0001.npy,0.43875588072994787
2163,../data/lfw_align/Bob_Iger/Bob_Iger_0001.png,../data/features_cleaner_pemiu/Bob_Iger_0001.npy,../data/lfw_align/Jean-Claude_Van_Damme/Jean-Claude_Van_Damme_0001.png,../data/features_cleaner_pemiu/Jean-Claude_Van_Damme_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2163/Bob_Iger_0001.npy,0.4472108258973978
2164,../data/lfw_align/Brian_Clemens/Brian_Clemens_0001.png,../data/features_cleaner_pemiu/Brian_Clemens_0001.npy,../data/lfw_align/Brian_Meadors/Brian_Meadors_0001.png,../data/features_cleaner_pemiu/Brian_Meadors_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2164/Brian_Clemens_0001.npy,0.4627520005777322
2165,../data/lfw_align/Brian_Clemens/Brian_Clemens_0001.png,../data/features_cleaner_pemiu/Brian_Clemens_0001.npy,../data/lfw_align/Melanie_Griffith/Melanie_Griffith_0002.png,../data/features_cleaner_pemiu/Melanie_Griffith_0002.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2165/Brian_Clemens_0001.npy,0.4364972987745606
2166,../data/lfw_align/Brian_Heidik/Brian_Heidik_0002.png,../data/features_cleaner_pemiu/Brian_Heidik_0002.npy,../data/lfw_align/Djabir_Said-Guerni/Djabir_Said-Guerni_0001.png,../data/features_cleaner_pemiu/Djabir_Said-Guerni_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2166/Brian_Heidik_0002.npy,0.41962357567857556
2167,../data/lfw_align/Brian_McIntyre/Brian_McIntyre_0001.png,../data/features_cleaner_pemiu/Brian_McIntyre_0001.npy,../data/lfw_align/Hans_Corell/Hans_Corell_0001.png,../data/features_cleaner_pemiu/Hans_Corell_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2167/Brian_McIntyre_0001.npy,0.4792641700414938
2168,../data/lfw_align/Brian_McIntyre/Brian_McIntyre_0001.png,../data/features_cleaner_pemiu/Brian_McIntyre_0001.npy,../data/lfw_align/Mohammed_Abulhasan/Mohammed_Abulhasan_0001.png,../data/features_cleaner_pemiu/Mohammed_Abulhasan_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2168/Brian_McIntyre_0001.npy,0.43308902419326895
2169,../data/lfw_align/Brian_Pavlich/Brian_Pavlich_0001.png,../data/features_cleaner_pemiu/Brian_Pavlich_0001.npy,../data/lfw_align/Ruben_Wolkowyski/Ruben_Wolkowyski_0001.png,../data/features_cleaner_pemiu/Ruben_Wolkowyski_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2169/Brian_Pavlich_0001.npy,0.4477571605289301
2170,../data/lfw_align/Brook_Robinson/Brook_Robinson_0001.png,../data/features_cleaner_pemiu/Brook_Robinson_0001.npy,../data/lfw_align/Tom_McClintock/Tom_McClintock_0001.png,../data/features_cleaner_pemiu/Tom_McClintock_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2170/Brook_Robinson_0001.npy,0.4447446807621457
2171,../data/lfw_align/Brooke_Adams/Brooke_Adams_0001.png,../data/features_cleaner_pemiu/Brooke_Adams_0001.npy,../data/lfw_align/Paula_Prentiss/Paula_Prentiss_0001.png,../data/features_cleaner_pemiu/Paula_Prentiss_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2171/Brooke_Adams_0001.npy,0.44463786293394586
2172,../data/lfw_align/Brooke_Gordon/Brooke_Gordon_0001.png,../data/features_cleaner_pemiu/Brooke_Gordon_0001.npy,../data/lfw_align/Joschka_Fischer/Joschka_Fischer_0012.png,../data/features_cleaner_pemiu/Joschka_Fischer_0012.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2172/Brooke_Gordon_0001.npy,0.44463922157256597
2173,../data/lfw_align/Bruce_Weber/Bruce_Weber_0001.png,../data/features_cleaner_pemiu/Bruce_Weber_0001.npy,../data/lfw_align/Hal_Sellers/Hal_Sellers_0001.png,../data/features_cleaner_pemiu/Hal_Sellers_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2173/Bruce_Weber_0001.npy,0.4685996483038897
2174,../data/lfw_align/Bryan_Thomas/Bryan_Thomas_0001.png,../data/features_cleaner_pemiu/Bryan_Thomas_0001.npy,../data/lfw_align/Joey_Mantia/Joey_Mantia_0001.png,../data/features_cleaner_pemiu/Joey_Mantia_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2174/Bryan_Thomas_0001.npy,0.4439162803061333
2175,../data/lfw_align/Bustam_A_Zedan_Aljanabi/Bustam_A_Zedan_Aljanabi_0001.png,../data/features_cleaner_pemiu/Bustam_A_Zedan_Aljanabi_0001.npy,../data/lfw_align/Kajsa_Bergqvist/Kajsa_Bergqvist_0001.png,../data/features_cleaner_pemiu/Kajsa_Bergqvist_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2175/Bustam_A_Zedan_Aljanabi_0001.npy,0.4646894828588176
2176,../data/lfw_align/Calvin_Joseph_Coleman/Calvin_Joseph_Coleman_0001.png,../data/features_cleaner_pemiu/Calvin_Joseph_Coleman_0001.npy,../data/lfw_align/Hassan_Nasrallah/Hassan_Nasrallah_0001.png,../data/features_cleaner_pemiu/Hassan_Nasrallah_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2176/Calvin_Joseph_Coleman_0001.npy,0.40527084403097313
2177,../data/lfw_align/Carla_Sullivan/Carla_Sullivan_0001.png,../data/features_cleaner_pemiu/Carla_Sullivan_0001.npy,../data/lfw_align/Edie_Falco/Edie_Falco_0001.png,../data/features_cleaner_pemiu/Edie_Falco_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2177/Carla_Sullivan_0001.npy,0.4160661532341136
2178,../data/lfw_align/Carlos_Barragan/Carlos_Barragan_0001.png,../data/features_cleaner_pemiu/Carlos_Barragan_0001.npy,../data/lfw_align/Chen_Shui-bian/Chen_Shui-bian_0003.png,../data/features_cleaner_pemiu/Chen_Shui-bian_0003.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2178/Carlos_Barragan_0001.npy,0.4521103694677414
2179,../data/lfw_align/Carlos_Salinas/Carlos_Salinas_0001.png,../data/features_cleaner_pemiu/Carlos_Salinas_0001.npy,../data/lfw_align/Norman_Mailer/Norman_Mailer_0001.png,../data/features_cleaner_pemiu/Norman_Mailer_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2179/Carlos_Salinas_0001.npy,0.4177424436007811
2180,../data/lfw_align/Carlos_Salinas/Carlos_Salinas_0001.png,../data/features_cleaner_pemiu/Carlos_Salinas_0001.npy,../data/lfw_align/Sonya_Walger/Sonya_Walger_0001.png,../data/features_cleaner_pemiu/Sonya_Walger_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2180/Carlos_Salinas_0001.npy,0.43498110188524763
2181,../data/lfw_align/Carolyn_Dawn_Johnson/Carolyn_Dawn_Johnson_0003.png,../data/features_cleaner_pemiu/Carolyn_Dawn_Johnson_0003.npy,../data/lfw_align/Lydia_Shum/Lydia_Shum_0001.png,../data/features_cleaner_pemiu/Lydia_Shum_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2181/Carolyn_Dawn_Johnson_0003.npy,0.4520027886046476
2182,../data/lfw_align/Carolyn_Kuhl/Carolyn_Kuhl_0001.png,../data/features_cleaner_pemiu/Carolyn_Kuhl_0001.npy,../data/lfw_align/Pierre_Boulanger/Pierre_Boulanger_0001.png,../data/features_cleaner_pemiu/Pierre_Boulanger_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2182/Carolyn_Kuhl_0001.npy,0.4348547372670643
2183,../data/lfw_align/Celine_Dion/Celine_Dion_0002.png,../data/features_cleaner_pemiu/Celine_Dion_0002.npy,../data/lfw_align/John_Stallworth/John_Stallworth_0002.png,../data/features_cleaner_pemiu/John_Stallworth_0002.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2183/Celine_Dion_0002.npy,0.45272236106700103
2184,../data/lfw_align/Celine_Dion/Celine_Dion_0005.png,../data/features_cleaner_pemiu/Celine_Dion_0005.npy,../data/lfw_align/Linda_Baboolal/Linda_Baboolal_0001.png,../data/features_cleaner_pemiu/Linda_Baboolal_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2184/Celine_Dion_0005.npy,0.4623126292415536
2185,../data/lfw_align/Celine_Dion/Celine_Dion_0005.png,../data/features_cleaner_pemiu/Celine_Dion_0005.npy,../data/lfw_align/Tom_Poston/Tom_Poston_0001.png,../data/features_cleaner_pemiu/Tom_Poston_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2185/Celine_Dion_0005.npy,0.4198446243388247
2186,../data/lfw_align/Chakib_Khelil/Chakib_Khelil_0002.png,../data/features_cleaner_pemiu/Chakib_Khelil_0002.npy,../data/lfw_align/Chuck_Woolery/Chuck_Woolery_0001.png,../data/features_cleaner_pemiu/Chuck_Woolery_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2186/Chakib_Khelil_0002.npy,0.4298899597163522
2187,../data/lfw_align/Charla_Moye/Charla_Moye_0001.png,../data/features_cleaner_pemiu/Charla_Moye_0001.npy,../data/lfw_align/Patti_Balgojevich/Patti_Balgojevich_0001.png,../data/features_cleaner_pemiu/Patti_Balgojevich_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2187/Charla_Moye_0001.npy,0.4286087949063852
2188,../data/lfw_align/Charles_Cope/Charles_Cope_0001.png,../data/features_cleaner_pemiu/Charles_Cope_0001.npy,../data/lfw_align/Garry_Alejano/Garry_Alejano_0001.png,../data/features_cleaner_pemiu/Garry_Alejano_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2188/Charles_Cope_0001.npy,0.45795715420767213
2189,../data/lfw_align/Charles_Holzner/Charles_Holzner_0001.png,../data/features_cleaner_pemiu/Charles_Holzner_0001.npy,../data/lfw_align/Eurico_Guterres/Eurico_Guterres_0001.png,../data/features_cleaner_pemiu/Eurico_Guterres_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2189/Charles_Holzner_0001.npy,0.4530951830024092
2190,../data/lfw_align/Charles_Holzner/Charles_Holzner_0001.png,../data/features_cleaner_pemiu/Charles_Holzner_0001.npy,../data/lfw_align/Greg_Kinnear/Greg_Kinnear_0001.png,../data/features_cleaner_pemiu/Greg_Kinnear_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2190/Charles_Holzner_0001.npy,0.44873791015473613
2191,../data/lfw_align/Chen_Shui-bian/Chen_Shui-bian_0003.png,../data/features_cleaner_pemiu/Chen_Shui-bian_0003.npy,../data/lfw_align/Gaston_Gaudio/Gaston_Gaudio_0001.png,../data/features_cleaner_pemiu/Gaston_Gaudio_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2191/Chen_Shui-bian_0003.npy,0.45188288358393686
2192,../data/lfw_align/Chris_Gratton/Chris_Gratton_0001.png,../data/features_cleaner_pemiu/Chris_Gratton_0001.npy,../data/lfw_align/Mario_Vasquez_Rana/Mario_Vasquez_Rana_0001.png,../data/features_cleaner_pemiu/Mario_Vasquez_Rana_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2192/Chris_Gratton_0001.npy,0.4540371631758799
2193,../data/lfw_align/Chris_Kolanas/Chris_Kolanas_0001.png,../data/features_cleaner_pemiu/Chris_Kolanas_0001.npy,../data/lfw_align/Joshua_Gracin/Joshua_Gracin_0001.png,../data/features_cleaner_pemiu/Joshua_Gracin_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2193/Chris_Kolanas_0001.npy,0.4324483491227935
2194,../data/lfw_align/Claudia_Pechstein/Claudia_Pechstein_0002.png,../data/features_cleaner_pemiu/Claudia_Pechstein_0002.npy,../data/lfw_align/Mireille_Jospin-Dandieu/Mireille_Jospin-Dandieu_0001.png,../data/features_cleaner_pemiu/Mireille_Jospin-Dandieu_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2194/Claudia_Pechstein_0002.npy,0.4562095429184347
2195,../data/lfw_align/Clay_Aiken/Clay_Aiken_0001.png,../data/features_cleaner_pemiu/Clay_Aiken_0001.npy,../data/lfw_align/Svetlana_Koroleva/Svetlana_Koroleva_0001.png,../data/features_cleaner_pemiu/Svetlana_Koroleva_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2195/Clay_Aiken_0001.npy,0.45568397175964925
2196,../data/lfw_align/Colin_Powell/Colin_Powell_0095.png,../data/features_cleaner_pemiu/Colin_Powell_0095.npy,../data/lfw_align/Frank_Hsieh/Frank_Hsieh_0001.png,../data/features_cleaner_pemiu/Frank_Hsieh_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2196/Colin_Powell_0095.npy,0.4511107195208668
2197,../data/lfw_align/Craig_David/Craig_David_0001.png,../data/features_cleaner_pemiu/Craig_David_0001.npy,../data/lfw_align/Tom_McClintock/Tom_McClintock_0001.png,../data/features_cleaner_pemiu/Tom_McClintock_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2197/Craig_David_0001.npy,0.43463111573902413
2198,../data/lfw_align/Craig_Wilson/Craig_Wilson_0001.png,../data/features_cleaner_pemiu/Craig_Wilson_0001.npy,../data/lfw_align/Kajsa_Bergqvist/Kajsa_Bergqvist_0001.png,../data/features_cleaner_pemiu/Kajsa_Bergqvist_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2198/Craig_Wilson_0001.npy,0.43348116768732803
2199,../data/lfw_align/Cristina_Fernandez/Cristina_Fernandez_0002.png,../data/features_cleaner_pemiu/Cristina_Fernandez_0002.npy,../data/lfw_align/Stephen_Cooper/Stephen_Cooper_0001.png,../data/features_cleaner_pemiu/Stephen_Cooper_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2199/Cristina_Fernandez_0002.npy,0.447256014389318
2200,../data/lfw_align/Curtis_Joseph/Curtis_Joseph_0001.png,../data/features_cleaner_pemiu/Curtis_Joseph_0001.npy,../data/lfw_align/Terrell_Suggs/Terrell_Suggs_0002.png,../data/features_cleaner_pemiu/Terrell_Suggs_0002.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2200/Curtis_Joseph_0001.npy,0.4530564861912669
2201,../data/lfw_align/Cynthia_Rowley/Cynthia_Rowley_0001.png,../data/features_cleaner_pemiu/Cynthia_Rowley_0001.npy,../data/lfw_align/Michael_Friedman/Michael_Friedman_0001.png,../data/features_cleaner_pemiu/Michael_Friedman_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2201/Cynthia_Rowley_0001.npy,0.4451441038647168
2202,../data/lfw_align/Damon_van_Dam/Damon_van_Dam_0002.png,../data/features_cleaner_pemiu/Damon_van_Dam_0002.npy,../data/lfw_align/Jason_Sorens/Jason_Sorens_0001.png,../data/features_cleaner_pemiu/Jason_Sorens_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2202/Damon_van_Dam_0002.npy,0.4682901873343196
2203,../data/lfw_align/Daniel_Barenboim/Daniel_Barenboim_0001.png,../data/features_cleaner_pemiu/Daniel_Barenboim_0001.npy,../data/lfw_align/Tyler_Grillo/Tyler_Grillo_0001.png,../data/features_cleaner_pemiu/Tyler_Grillo_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2203/Daniel_Barenboim_0001.npy,0.4484169050749206
2204,../data/lfw_align/Daniel_Bruehl/Daniel_Bruehl_0001.png,../data/features_cleaner_pemiu/Daniel_Bruehl_0001.npy,../data/lfw_align/Gus_Frerotte/Gus_Frerotte_0001.png,../data/features_cleaner_pemiu/Gus_Frerotte_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2204/Daniel_Bruehl_0001.npy,0.44756812212506586
2205,../data/lfw_align/Daniel_Bruehl/Daniel_Bruehl_0001.png,../data/features_cleaner_pemiu/Daniel_Bruehl_0001.npy,../data/lfw_align/Max_Mosley/Max_Mosley_0001.png,../data/features_cleaner_pemiu/Max_Mosley_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2205/Daniel_Bruehl_0001.npy,0.4779476492905288
2206,../data/lfw_align/Daniel_Bruehl/Daniel_Bruehl_0001.png,../data/features_cleaner_pemiu/Daniel_Bruehl_0001.npy,../data/lfw_align/Ramon_Cardenas/Ramon_Cardenas_0001.png,../data/features_cleaner_pemiu/Ramon_Cardenas_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2206/Daniel_Bruehl_0001.npy,0.4547172180934078
2207,../data/lfw_align/Daniele_Bergamin/Daniele_Bergamin_0001.png,../data/features_cleaner_pemiu/Daniele_Bergamin_0001.npy,../data/lfw_align/Kenneth_Evans/Kenneth_Evans_0001.png,../data/features_cleaner_pemiu/Kenneth_Evans_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2207/Daniele_Bergamin_0001.npy,0.46109960316818716
2208,../data/lfw_align/Danielle_Spencer/Danielle_Spencer_0001.png,../data/features_cleaner_pemiu/Danielle_Spencer_0001.npy,../data/lfw_align/Rachel_Wheatley/Rachel_Wheatley_0001.png,../data/features_cleaner_pemiu/Rachel_Wheatley_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2208/Danielle_Spencer_0001.npy,0.44627123886527886
2209,../data/lfw_align/Darcy_Regier/Darcy_Regier_0001.png,../data/features_cleaner_pemiu/Darcy_Regier_0001.npy,../data/lfw_align/William_Hurt/William_Hurt_0001.png,../data/features_cleaner_pemiu/William_Hurt_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2209/Darcy_Regier_0001.npy,0.4393363941479114
2210,../data/lfw_align/Dave_Matthews/Dave_Matthews_0001.png,../data/features_cleaner_pemiu/Dave_Matthews_0001.npy,../data/lfw_align/Linda_Dano/Linda_Dano_0001.png,../data/features_cleaner_pemiu/Linda_Dano_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2210/Dave_Matthews_0001.npy,0.446013652761256
2211,../data/lfw_align/Dave_Matthews/Dave_Matthews_0001.png,../data/features_cleaner_pemiu/Dave_Matthews_0001.npy,../data/lfw_align/Paul_Burrell/Paul_Burrell_0007.png,../data/features_cleaner_pemiu/Paul_Burrell_0007.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2211/Dave_Matthews_0001.npy,0.4705768410800695
2212,../data/lfw_align/Dave_McNealey/Dave_McNealey_0001.png,../data/features_cleaner_pemiu/Dave_McNealey_0001.npy,../data/lfw_align/Gerald_Riley/Gerald_Riley_0001.png,../data/features_cleaner_pemiu/Gerald_Riley_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2212/Dave_McNealey_0001.npy,0.4335594593227438
2213,../data/lfw_align/David_Bisbal/David_Bisbal_0001.png,../data/features_cleaner_pemiu/David_Bisbal_0001.npy,../data/lfw_align/Terri_Clark/Terri_Clark_0001.png,../data/features_cleaner_pemiu/Terri_Clark_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2213/David_Bisbal_0001.npy,0.47922784972725396
2214,../data/lfw_align/David_Chase/David_Chase_0001.png,../data/features_cleaner_pemiu/David_Chase_0001.npy,../data/lfw_align/Ekaterina_Dmitriev/Ekaterina_Dmitriev_0001.png,../data/features_cleaner_pemiu/Ekaterina_Dmitriev_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2214/David_Chase_0001.npy,0.42617335476151713
2215,../data/lfw_align/David_McCullough/David_McCullough_0001.png,../data/features_cleaner_pemiu/David_McCullough_0001.npy,../data/lfw_align/Evo_Morales/Evo_Morales_0001.png,../data/features_cleaner_pemiu/Evo_Morales_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2215/David_McCullough_0001.npy,0.42598814160109666
2216,../data/lfw_align/David_McKiernan/David_McKiernan_0001.png,../data/features_cleaner_pemiu/David_McKiernan_0001.npy,../data/lfw_align/Fernando_Leon_de_Aranoa/Fernando_Leon_de_Aranoa_0001.png,../data/features_cleaner_pemiu/Fernando_Leon_de_Aranoa_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2216/David_McKiernan_0001.npy,0.45867641342465926
2217,../data/lfw_align/David_McKiernan/David_McKiernan_0001.png,../data/features_cleaner_pemiu/David_McKiernan_0001.npy,../data/lfw_align/Jane_Leeves/Jane_Leeves_0001.png,../data/features_cleaner_pemiu/Jane_Leeves_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2217/David_McKiernan_0001.npy,0.44232110253101187
2218,../data/lfw_align/Dennis_Erickson/Dennis_Erickson_0002.png,../data/features_cleaner_pemiu/Dennis_Erickson_0002.npy,../data/lfw_align/Hisham_Halawi/Hisham_Halawi_0001.png,../data/features_cleaner_pemiu/Hisham_Halawi_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2218/Dennis_Erickson_0002.npy,0.47452426277535553
2219,../data/lfw_align/Dennis_Erickson/Dennis_Erickson_0002.png,../data/features_cleaner_pemiu/Dennis_Erickson_0002.npy,../data/lfw_align/Noer_Muis/Noer_Muis_0001.png,../data/features_cleaner_pemiu/Noer_Muis_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2219/Dennis_Erickson_0002.npy,0.45088731915726465
2220,../data/lfw_align/Derek_Lowe/Derek_Lowe_0002.png,../data/features_cleaner_pemiu/Derek_Lowe_0002.npy,../data/lfw_align/Hisham_Halawi/Hisham_Halawi_0001.png,../data/features_cleaner_pemiu/Hisham_Halawi_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2220/Derek_Lowe_0002.npy,0.4256945086843995
2221,../data/lfw_align/Derek_Lowe/Derek_Lowe_0002.png,../data/features_cleaner_pemiu/Derek_Lowe_0002.npy,../data/lfw_align/Madonna/Madonna_0001.png,../data/features_cleaner_pemiu/Madonna_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2221/Derek_Lowe_0002.npy,0.4601224190834406
2222,../data/lfw_align/Derek_Lowe/Derek_Lowe_0002.png,../data/features_cleaner_pemiu/Derek_Lowe_0002.npy,../data/lfw_align/Mohamed_Benaissa/Mohamed_Benaissa_0001.png,../data/features_cleaner_pemiu/Mohamed_Benaissa_0001.npy,False,../data/features_cleaner_pemiu16_reconstructed_impostor/2222/Derek_Lowe_0002.npy,0.4194571361264049
