,a_img,a_embedding_pemiu,b_img,b_embedding_pemiu,genuine,a_embedding_reconstructed,cos_sim_a_pemiu_a_pemiu_reconstructed
1421,../data/lfw_align/Norm_Coleman/Norm_Coleman_0005.png,../data/features_cleaner_pemiu/Norm_Coleman_0005.npy,../data/lfw_align/Norm_Coleman/Norm_Coleman_0007.png,../data/features_cleaner_pemiu/Norm_Coleman_0007.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1421/Norm_Coleman_0005.npy,0.6919510184738743
1422,../data/lfw_align/Oscar_De_La_Hoya/Oscar_De_La_Hoya_0001.png,../data/features_cleaner_pemiu/Oscar_De_La_Hoya_0001.npy,../data/lfw_align/Oscar_De_La_Hoya/Oscar_De_La_Hoya_0003.png,../data/features_cleaner_pemiu/Oscar_De_La_Hoya_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1422/Oscar_De_La_Hoya_0001.npy,0.7261597745592436
1423,../data/lfw_align/Oscar_De_La_Hoya/Oscar_De_La_Hoya_0002.png,../data/features_cleaner_pemiu/Oscar_De_La_Hoya_0002.npy,../data/lfw_align/Oscar_De_La_Hoya/Oscar_De_La_Hoya_0006.png,../data/features_cleaner_pemiu/Oscar_De_La_Hoya_0006.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1423/Oscar_De_La_Hoya_0002.npy,0.7455487727813815
1424,../data/lfw_align/Oscar_De_La_Hoya/Oscar_De_La_Hoya_0002.png,../data/features_cleaner_pemiu/Oscar_De_La_Hoya_0002.npy,../data/lfw_align/Oscar_De_La_Hoya/Oscar_De_La_Hoya_0007.png,../data/features_cleaner_pemiu/Oscar_De_La_Hoya_0007.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1424/Oscar_De_La_Hoya_0002.npy,0.7587330141930435
1425,../data/lfw_align/Pascal_Lamy/Pascal_Lamy_0001.png,../data/features_cleaner_pemiu/Pascal_Lamy_0001.npy,../data/lfw_align/Pascal_Lamy/Pascal_Lamy_0002.png,../data/features_cleaner_pemiu/Pascal_Lamy_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1425/Pascal_Lamy_0001.npy,0.7566480790668906
1426,../data/lfw_align/Pat_Burns/Pat_Burns_0001.png,../data/features_cleaner_pemiu/Pat_Burns_0001.npy,../data/lfw_align/Pat_Burns/Pat_Burns_0002.png,../data/features_cleaner_pemiu/Pat_Burns_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1426/Pat_Burns_0001.npy,0.6781785769549168
1427,../data/lfw_align/Paul_McCartney/Paul_McCartney_0003.png,../data/features_cleaner_pemiu/Paul_McCartney_0003.npy,../data/lfw_align/Paul_McCartney/Paul_McCartney_0004.png,../data/features_cleaner_pemiu/Paul_McCartney_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1427/Paul_McCartney_0003.npy,0.7660507637480645
1428,../data/lfw_align/Paul_McCartney/Paul_McCartney_0003.png,../data/features_cleaner_pemiu/Paul_McCartney_0003.npy,../data/lfw_align/Paul_McCartney/Paul_McCartney_0005.png,../data/features_cleaner_pemiu/Paul_McCartney_0005.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1428/Paul_McCartney_0003.npy,0.7483105601992085
1429,../data/lfw_align/Paul_Wellstone/Paul_Wellstone_0001.png,../data/features_cleaner_pemiu/Paul_Wellstone_0001.npy,../data/lfw_align/Paul_Wellstone/Paul_Wellstone_0002.png,../data/features_cleaner_pemiu/Paul_Wellstone_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1429/Paul_Wellstone_0001.npy,0.730659403903739
1430,../data/lfw_align/Paul_Wellstone/Paul_Wellstone_0001.png,../data/features_cleaner_pemiu/Paul_Wellstone_0001.npy,../data/lfw_align/Paul_Wellstone/Paul_Wellstone_0003.png,../data/features_cleaner_pemiu/Paul_Wellstone_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1430/Paul_Wellstone_0001.npy,0.6305737057381878
1431,../data/lfw_align/Paul_Wellstone/Paul_Wellstone_0002.png,../data/features_cleaner_pemiu/Paul_Wellstone_0002.npy,../data/lfw_align/Paul_Wellstone/Paul_Wellstone_0003.png,../data/features_cleaner_pemiu/Paul_Wellstone_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1431/Paul_Wellstone_0002.npy,0.6902722992086517
1432,../data/lfw_align/Penelope_Cruz/Penelope_Cruz_0001.png,../data/features_cleaner_pemiu/Penelope_Cruz_0001.npy,../data/lfw_align/Penelope_Cruz/Penelope_Cruz_0002.png,../data/features_cleaner_pemiu/Penelope_Cruz_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1432/Penelope_Cruz_0001.npy,0.6744137159118813
1433,../data/lfw_align/Penelope_Cruz/Penelope_Cruz_0001.png,../data/features_cleaner_pemiu/Penelope_Cruz_0001.npy,../data/lfw_align/Penelope_Cruz/Penelope_Cruz_0003.png,../data/features_cleaner_pemiu/Penelope_Cruz_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1433/Penelope_Cruz_0001.npy,0.6501687953116166
1434,../data/lfw_align/Pete_Rose/Pete_Rose_0001.png,../data/features_cleaner_pemiu/Pete_Rose_0001.npy,../data/lfw_align/Pete_Rose/Pete_Rose_0002.png,../data/features_cleaner_pemiu/Pete_Rose_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1434/Pete_Rose_0001.npy,0.5963937242763485
1435,../data/lfw_align/Prince_Harry/Prince_Harry_0001.png,../data/features_cleaner_pemiu/Prince_Harry_0001.npy,../data/lfw_align/Prince_Harry/Prince_Harry_0002.png,../data/features_cleaner_pemiu/Prince_Harry_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1435/Prince_Harry_0001.npy,0.8402674650464534
1436,../data/lfw_align/Prince_Harry/Prince_Harry_0002.png,../data/features_cleaner_pemiu/Prince_Harry_0002.npy,../data/lfw_align/Prince_Harry/Prince_Harry_0003.png,../data/features_cleaner_pemiu/Prince_Harry_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1436/Prince_Harry_0002.npy,0.7873355047745388
1437,../data/lfw_align/Princess_Caroline/Princess_Caroline_0001.png,../data/features_cleaner_pemiu/Princess_Caroline_0001.npy,../data/lfw_align/Princess_Caroline/Princess_Caroline_0002.png,../data/features_cleaner_pemiu/Princess_Caroline_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1437/Princess_Caroline_0001.npy,0.826432203630541
1438,../data/lfw_align/Princess_Caroline/Princess_Caroline_0002.png,../data/features_cleaner_pemiu/Princess_Caroline_0002.npy,../data/lfw_align/Princess_Caroline/Princess_Caroline_0005.png,../data/features_cleaner_pemiu/Princess_Caroline_0005.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1438/Princess_Caroline_0002.npy,0.5121990249507906
1439,../data/lfw_align/Raquel_Welch/Raquel_Welch_0001.png,../data/features_cleaner_pemiu/Raquel_Welch_0001.npy,../data/lfw_align/Raquel_Welch/Raquel_Welch_0002.png,../data/features_cleaner_pemiu/Raquel_Welch_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1439/Raquel_Welch_0001.npy,0.8796767943485501
1440,../data/lfw_align/Reggie_Miller/Reggie_Miller_0001.png,../data/features_cleaner_pemiu/Reggie_Miller_0001.npy,../data/lfw_align/Reggie_Miller/Reggie_Miller_0002.png,../data/features_cleaner_pemiu/Reggie_Miller_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1440/Reggie_Miller_0001.npy,0.7864545359216578
1441,../data/lfw_align/Renee_Zellweger/Renee_Zellweger_0002.png,../data/features_cleaner_pemiu/Renee_Zellweger_0002.npy,../data/lfw_align/Renee_Zellweger/Renee_Zellweger_0013.png,../data/features_cleaner_pemiu/Renee_Zellweger_0013.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1441/Renee_Zellweger_0002.npy,0.6499347320101331
1442,../data/lfw_align/Renee_Zellweger/Renee_Zellweger_0002.png,../data/features_cleaner_pemiu/Renee_Zellweger_0002.npy,../data/lfw_align/Renee_Zellweger/Renee_Zellweger_0016.png,../data/features_cleaner_pemiu/Renee_Zellweger_0016.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1442/Renee_Zellweger_0002.npy,0.6565050061587224
1443,../data/lfw_align/Renee_Zellweger/Renee_Zellweger_0003.png,../data/features_cleaner_pemiu/Renee_Zellweger_0003.npy,../data/lfw_align/Renee_Zellweger/Renee_Zellweger_0016.png,../data/features_cleaner_pemiu/Renee_Zellweger_0016.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1443/Renee_Zellweger_0003.npy,0.7219662701715706
1444,../data/lfw_align/Ricardo_Sanchez/Ricardo_Sanchez_0001.png,../data/features_cleaner_pemiu/Ricardo_Sanchez_0001.npy,../data/lfw_align/Ricardo_Sanchez/Ricardo_Sanchez_0006.png,../data/features_cleaner_pemiu/Ricardo_Sanchez_0006.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1444/Ricardo_Sanchez_0001.npy,0.6324618544861855
1445,../data/lfw_align/Ricardo_Sanchez/Ricardo_Sanchez_0002.png,../data/features_cleaner_pemiu/Ricardo_Sanchez_0002.npy,../data/lfw_align/Ricardo_Sanchez/Ricardo_Sanchez_0004.png,../data/features_cleaner_pemiu/Ricardo_Sanchez_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1445/Ricardo_Sanchez_0002.npy,0.7043170203992191
1446,../data/lfw_align/Richard_Butler/Richard_Butler_0001.png,../data/features_cleaner_pemiu/Richard_Butler_0001.npy,../data/lfw_align/Richard_Butler/Richard_Butler_0002.png,../data/features_cleaner_pemiu/Richard_Butler_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1446/Richard_Butler_0001.npy,0.750886709591675
1447,../data/lfw_align/Rubens_Barrichello/Rubens_Barrichello_0002.png,../data/features_cleaner_pemiu/Rubens_Barrichello_0002.npy,../data/lfw_align/Rubens_Barrichello/Rubens_Barrichello_0003.png,../data/features_cleaner_pemiu/Rubens_Barrichello_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1447/Rubens_Barrichello_0002.npy,0.6648979408896166
1448,../data/lfw_align/Rubens_Barrichello/Rubens_Barrichello_0004.png,../data/features_cleaner_pemiu/Rubens_Barrichello_0004.npy,../data/lfw_align/Rubens_Barrichello/Rubens_Barrichello_0005.png,../data/features_cleaner_pemiu/Rubens_Barrichello_0005.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1448/Rubens_Barrichello_0004.npy,0.6890630670227066
1449,../data/lfw_align/Rubens_Barrichello/Rubens_Barrichello_0004.png,../data/features_cleaner_pemiu/Rubens_Barrichello_0004.npy,../data/lfw_align/Rubens_Barrichello/Rubens_Barrichello_0008.png,../data/features_cleaner_pemiu/Rubens_Barrichello_0008.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1449/Rubens_Barrichello_0004.npy,0.743533178537098
1450,../data/lfw_align/Rubens_Barrichello/Rubens_Barrichello_0006.png,../data/features_cleaner_pemiu/Rubens_Barrichello_0006.npy,../data/lfw_align/Rubens_Barrichello/Rubens_Barrichello_0011.png,../data/features_cleaner_pemiu/Rubens_Barrichello_0011.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1450/Rubens_Barrichello_0006.npy,0.6382258972185938
1451,../data/lfw_align/Rubens_Barrichello/Rubens_Barrichello_0009.png,../data/features_cleaner_pemiu/Rubens_Barrichello_0009.npy,../data/lfw_align/Rubens_Barrichello/Rubens_Barrichello_0012.png,../data/features_cleaner_pemiu/Rubens_Barrichello_0012.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1451/Rubens_Barrichello_0009.npy,0.6423815619500982
1452,../data/lfw_align/Samira_Makhmalbaf/Samira_Makhmalbaf_0001.png,../data/features_cleaner_pemiu/Samira_Makhmalbaf_0001.npy,../data/lfw_align/Samira_Makhmalbaf/Samira_Makhmalbaf_0002.png,../data/features_cleaner_pemiu/Samira_Makhmalbaf_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1452/Samira_Makhmalbaf_0001.npy,0.7490612325963585
1453,../data/lfw_align/Samuel_Waksal/Samuel_Waksal_0001.png,../data/features_cleaner_pemiu/Samuel_Waksal_0001.npy,../data/lfw_align/Samuel_Waksal/Samuel_Waksal_0002.png,../data/features_cleaner_pemiu/Samuel_Waksal_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1453/Samuel_Waksal_0001.npy,0.8227024403850484
1454,../data/lfw_align/Samuel_Waksal/Samuel_Waksal_0001.png,../data/features_cleaner_pemiu/Samuel_Waksal_0001.npy,../data/lfw_align/Samuel_Waksal/Samuel_Waksal_0003.png,../data/features_cleaner_pemiu/Samuel_Waksal_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1454/Samuel_Waksal_0001.npy,0.7696342503092031
1455,../data/lfw_align/Samuel_Waksal/Samuel_Waksal_0001.png,../data/features_cleaner_pemiu/Samuel_Waksal_0001.npy,../data/lfw_align/Samuel_Waksal/Samuel_Waksal_0004.png,../data/features_cleaner_pemiu/Samuel_Waksal_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1455/Samuel_Waksal_0001.npy,0.7704723821225596
1456,../data/lfw_align/Samuel_Waksal/Samuel_Waksal_0002.png,../data/features_cleaner_pemiu/Samuel_Waksal_0002.npy,../data/lfw_align/Samuel_Waksal/Samuel_Waksal_0004.png,../data/features_cleaner_pemiu/Samuel_Waksal_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1456/Samuel_Waksal_0002.npy,0.667361365584975
1457,../data/lfw_align/Scott_McClellan/Scott_McClellan_0001.png,../data/features_cleaner_pemiu/Scott_McClellan_0001.npy,../data/lfw_align/Scott_McClellan/Scott_McClellan_0003.png,../data/features_cleaner_pemiu/Scott_McClellan_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1457/Scott_McClellan_0001.npy,0.8980154681236989
1458,../data/lfw_align/Scott_McClellan/Scott_McClellan_0002.png,../data/features_cleaner_pemiu/Scott_McClellan_0002.npy,../data/lfw_align/Scott_McClellan/Scott_McClellan_0004.png,../data/features_cleaner_pemiu/Scott_McClellan_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1458/Scott_McClellan_0002.npy,0.800342948241531
1459,../data/lfw_align/Scott_McClellan/Scott_McClellan_0002.png,../data/features_cleaner_pemiu/Scott_McClellan_0002.npy,../data/lfw_align/Scott_McClellan/Scott_McClellan_0005.png,../data/features_cleaner_pemiu/Scott_McClellan_0005.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1459/Scott_McClellan_0002.npy,0.7109517281840753
1460,../data/lfw_align/Scott_Rudin/Scott_Rudin_0001.png,../data/features_cleaner_pemiu/Scott_Rudin_0001.npy,../data/lfw_align/Scott_Rudin/Scott_Rudin_0002.png,../data/features_cleaner_pemiu/Scott_Rudin_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1460/Scott_Rudin_0001.npy,0.8386170207512447
1461,../data/lfw_align/Shane_Warne/Shane_Warne_0001.png,../data/features_cleaner_pemiu/Shane_Warne_0001.npy,../data/lfw_align/Shane_Warne/Shane_Warne_0002.png,../data/features_cleaner_pemiu/Shane_Warne_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1461/Shane_Warne_0001.npy,0.5622181495119601
1462,../data/lfw_align/Sheila_Wellstone/Sheila_Wellstone_0001.png,../data/features_cleaner_pemiu/Sheila_Wellstone_0001.npy,../data/lfw_align/Sheila_Wellstone/Sheila_Wellstone_0002.png,../data/features_cleaner_pemiu/Sheila_Wellstone_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1462/Sheila_Wellstone_0001.npy,0.7372714596652447
1463,../data/lfw_align/Sheryl_Crow/Sheryl_Crow_0001.png,../data/features_cleaner_pemiu/Sheryl_Crow_0001.npy,../data/lfw_align/Sheryl_Crow/Sheryl_Crow_0003.png,../data/features_cleaner_pemiu/Sheryl_Crow_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1463/Sheryl_Crow_0001.npy,0.5750325313759275
1464,../data/lfw_align/Silvan_Shalom/Silvan_Shalom_0002.png,../data/features_cleaner_pemiu/Silvan_Shalom_0002.npy,../data/lfw_align/Silvan_Shalom/Silvan_Shalom_0003.png,../data/features_cleaner_pemiu/Silvan_Shalom_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1464/Silvan_Shalom_0002.npy,0.5940573499497644
1465,../data/lfw_align/Silvan_Shalom/Silvan_Shalom_0002.png,../data/features_cleaner_pemiu/Silvan_Shalom_0002.npy,../data/lfw_align/Silvan_Shalom/Silvan_Shalom_0004.png,../data/features_cleaner_pemiu/Silvan_Shalom_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1465/Silvan_Shalom_0002.npy,0.5430234878326045
1466,../data/lfw_align/Silvan_Shalom/Silvan_Shalom_0002.png,../data/features_cleaner_pemiu/Silvan_Shalom_0002.npy,../data/lfw_align/Silvan_Shalom/Silvan_Shalom_0006.png,../data/features_cleaner_pemiu/Silvan_Shalom_0006.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1466/Silvan_Shalom_0002.npy,0.7295951501474484
1467,../data/lfw_align/Silvan_Shalom/Silvan_Shalom_0003.png,../data/features_cleaner_pemiu/Silvan_Shalom_0003.npy,../data/lfw_align/Silvan_Shalom/Silvan_Shalom_0004.png,../data/features_cleaner_pemiu/Silvan_Shalom_0004.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1467/Silvan_Shalom_0003.npy,0.7183753142565459
1468,../data/lfw_align/Silvan_Shalom/Silvan_Shalom_0003.png,../data/features_cleaner_pemiu/Silvan_Shalom_0003.npy,../data/lfw_align/Silvan_Shalom/Silvan_Shalom_0006.png,../data/features_cleaner_pemiu/Silvan_Shalom_0006.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1468/Silvan_Shalom_0003.npy,0.641473020998933
1469,../data/lfw_align/Steve_Mariucci/Steve_Mariucci_0001.png,../data/features_cleaner_pemiu/Steve_Mariucci_0001.npy,../data/lfw_align/Steve_Mariucci/Steve_Mariucci_0003.png,../data/features_cleaner_pemiu/Steve_Mariucci_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1469/Steve_Mariucci_0001.npy,0.8248924436993395
1470,../data/lfw_align/Steve_Mariucci/Steve_Mariucci_0002.png,../data/features_cleaner_pemiu/Steve_Mariucci_0002.npy,../data/lfw_align/Steve_Mariucci/Steve_Mariucci_0003.png,../data/features_cleaner_pemiu/Steve_Mariucci_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1470/Steve_Mariucci_0002.npy,0.7443028846170593
1471,../data/lfw_align/Steven_Seagal/Steven_Seagal_0001.png,../data/features_cleaner_pemiu/Steven_Seagal_0001.npy,../data/lfw_align/Steven_Seagal/Steven_Seagal_0002.png,../data/features_cleaner_pemiu/Steven_Seagal_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1471/Steven_Seagal_0001.npy,0.7924416176175596
1472,../data/lfw_align/Taha_Yassin_Ramadan/Taha_Yassin_Ramadan_0003.png,../data/features_cleaner_pemiu/Taha_Yassin_Ramadan_0003.npy,../data/lfw_align/Taha_Yassin_Ramadan/Taha_Yassin_Ramadan_0012.png,../data/features_cleaner_pemiu/Taha_Yassin_Ramadan_0012.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1472/Taha_Yassin_Ramadan_0003.npy,0.8311156856597695
1473,../data/lfw_align/Taha_Yassin_Ramadan/Taha_Yassin_Ramadan_0007.png,../data/features_cleaner_pemiu/Taha_Yassin_Ramadan_0007.npy,../data/lfw_align/Taha_Yassin_Ramadan/Taha_Yassin_Ramadan_0013.png,../data/features_cleaner_pemiu/Taha_Yassin_Ramadan_0013.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1473/Taha_Yassin_Ramadan_0007.npy,0.5776582976275157
1474,../data/lfw_align/Tammy_Lynn_Michaels/Tammy_Lynn_Michaels_0001.png,../data/features_cleaner_pemiu/Tammy_Lynn_Michaels_0001.npy,../data/lfw_align/Tammy_Lynn_Michaels/Tammy_Lynn_Michaels_0002.png,../data/features_cleaner_pemiu/Tammy_Lynn_Michaels_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1474/Tammy_Lynn_Michaels_0001.npy,0.7455976233237306
1475,../data/lfw_align/Theodore_Tweed_Roosevelt/Theodore_Tweed_Roosevelt_0001.png,../data/features_cleaner_pemiu/Theodore_Tweed_Roosevelt_0001.npy,../data/lfw_align/Theodore_Tweed_Roosevelt/Theodore_Tweed_Roosevelt_0002.png,../data/features_cleaner_pemiu/Theodore_Tweed_Roosevelt_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1475/Theodore_Tweed_Roosevelt_0001.npy,0.7812679280634635
1476,../data/lfw_align/Theodore_Tweed_Roosevelt/Theodore_Tweed_Roosevelt_0001.png,../data/features_cleaner_pemiu/Theodore_Tweed_Roosevelt_0001.npy,../data/lfw_align/Theodore_Tweed_Roosevelt/Theodore_Tweed_Roosevelt_0003.png,../data/features_cleaner_pemiu/Theodore_Tweed_Roosevelt_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1476/Theodore_Tweed_Roosevelt_0001.npy,0.8115536898425845
1477,../data/lfw_align/Theodore_Tweed_Roosevelt/Theodore_Tweed_Roosevelt_0002.png,../data/features_cleaner_pemiu/Theodore_Tweed_Roosevelt_0002.npy,../data/lfw_align/Theodore_Tweed_Roosevelt/Theodore_Tweed_Roosevelt_0003.png,../data/features_cleaner_pemiu/Theodore_Tweed_Roosevelt_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1477/Theodore_Tweed_Roosevelt_0002.npy,0.813126722422383
1478,../data/lfw_align/Tom_Crean/Tom_Crean_0001.png,../data/features_cleaner_pemiu/Tom_Crean_0001.npy,../data/lfw_align/Tom_Crean/Tom_Crean_0002.png,../data/features_cleaner_pemiu/Tom_Crean_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1478/Tom_Crean_0001.npy,0.6699421378662488
1479,../data/lfw_align/Tom_Crean/Tom_Crean_0003.png,../data/features_cleaner_pemiu/Tom_Crean_0003.npy,../data/lfw_align/Tom_Crean/Tom_Crean_0005.png,../data/features_cleaner_pemiu/Tom_Crean_0005.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1479/Tom_Crean_0003.npy,0.7024163824981523
1480,../data/lfw_align/Tom_Crean/Tom_Crean_0004.png,../data/features_cleaner_pemiu/Tom_Crean_0004.npy,../data/lfw_align/Tom_Crean/Tom_Crean_0005.png,../data/features_cleaner_pemiu/Tom_Crean_0005.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1480/Tom_Crean_0004.npy,0.6072704918033335
1481,../data/lfw_align/Tony_Bennett/Tony_Bennett_0001.png,../data/features_cleaner_pemiu/Tony_Bennett_0001.npy,../data/lfw_align/Tony_Bennett/Tony_Bennett_0003.png,../data/features_cleaner_pemiu/Tony_Bennett_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1481/Tony_Bennett_0001.npy,0.7583762778414723
1482,../data/lfw_align/Torri_Edwards/Torri_Edwards_0001.png,../data/features_cleaner_pemiu/Torri_Edwards_0001.npy,../data/lfw_align/Torri_Edwards/Torri_Edwards_0002.png,../data/features_cleaner_pemiu/Torri_Edwards_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1482/Torri_Edwards_0001.npy,0.7410151061339023
1483,../data/lfw_align/Tung_Chee-hwa/Tung_Chee-hwa_0001.png,../data/features_cleaner_pemiu/Tung_Chee-hwa_0001.npy,../data/lfw_align/Tung_Chee-hwa/Tung_Chee-hwa_0002.png,../data/features_cleaner_pemiu/Tung_Chee-hwa_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1483/Tung_Chee-hwa_0001.npy,0.7052927854090492
1484,../data/lfw_align/Tung_Chee-hwa/Tung_Chee-hwa_0001.png,../data/features_cleaner_pemiu/Tung_Chee-hwa_0001.npy,../data/lfw_align/Tung_Chee-hwa/Tung_Chee-hwa_0008.png,../data/features_cleaner_pemiu/Tung_Chee-hwa_0008.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1484/Tung_Chee-hwa_0001.npy,0.5920053275376861
1485,../data/lfw_align/Tung_Chee-hwa/Tung_Chee-hwa_0002.png,../data/features_cleaner_pemiu/Tung_Chee-hwa_0002.npy,../data/lfw_align/Tung_Chee-hwa/Tung_Chee-hwa_0008.png,../data/features_cleaner_pemiu/Tung_Chee-hwa_0008.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1485/Tung_Chee-hwa_0002.npy,0.755032661010512
1486,../data/lfw_align/Vidar_Helgesen/Vidar_Helgesen_0001.png,../data/features_cleaner_pemiu/Vidar_Helgesen_0001.npy,../data/lfw_align/Vidar_Helgesen/Vidar_Helgesen_0002.png,../data/features_cleaner_pemiu/Vidar_Helgesen_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1486/Vidar_Helgesen_0001.npy,0.6629731094648993
1487,../data/lfw_align/Warren_Buffett/Warren_Buffett_0001.png,../data/features_cleaner_pemiu/Warren_Buffett_0001.npy,../data/lfw_align/Warren_Buffett/Warren_Buffett_0002.png,../data/features_cleaner_pemiu/Warren_Buffett_0002.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1487/Warren_Buffett_0001.npy,0.6120511869437784
1488,../data/lfw_align/Warren_Buffett/Warren_Buffett_0001.png,../data/features_cleaner_pemiu/Warren_Buffett_0001.npy,../data/lfw_align/Warren_Buffett/Warren_Buffett_0003.png,../data/features_cleaner_pemiu/Warren_Buffett_0003.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1488/Warren_Buffett_0001.npy,0.8219060240394003
1489,../data/lfw_align/Wen_Jiabao/Wen_Jiabao_0001.png,../data/features_cleaner_pemiu/Wen_Jiabao_0001.npy,../data/lfw_align/Wen_Jiabao/Wen_Jiabao_0012.png,../data/features_cleaner_pemiu/Wen_Jiabao_0012.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1489/Wen_Jiabao_0001.npy,0.7609971904840399
1490,../data/lfw_align/Wen_Jiabao/Wen_Jiabao_0002.png,../data/features_cleaner_pemiu/Wen_Jiabao_0002.npy,../data/lfw_align/Wen_Jiabao/Wen_Jiabao_0011.png,../data/features_cleaner_pemiu/Wen_Jiabao_0011.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1490/Wen_Jiabao_0002.npy,0.7270773250921427
1491,../data/lfw_align/Wen_Jiabao/Wen_Jiabao_0004.png,../data/features_cleaner_pemiu/Wen_Jiabao_0004.npy,../data/lfw_align/Wen_Jiabao/Wen_Jiabao_0007.png,../data/features_cleaner_pemiu/Wen_Jiabao_0007.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1491/Wen_Jiabao_0004.npy,0.7899871955179376
1492,../data/lfw_align/Wen_Jiabao/Wen_Jiabao_0005.png,../data/features_cleaner_pemiu/Wen_Jiabao_0005.npy,../data/lfw_align/Wen_Jiabao/Wen_Jiabao_0006.png,../data/features_cleaner_pemiu/Wen_Jiabao_0006.npy,True,../data/features_cleaner_pemiu16_reconstructed_genuine/1492/Wen_Jiabao_0005.npy,0.6807296644369455
